Date Time,Date Time(RAW),Traffic Total (volume),Traffic Total (volume)(RAW),Traffic Total (speed),Traffic Total (speed)(RAW),Traffic In (volume),Traffic In (volume)(RAW),Traffic In (speed),Traffic In (speed)(RAW),Traffic Out (volume),Traffic Out (volume)(RAW),Traffic Out (speed),Traffic Out (speed)(RAW),Downtime,Downtime(RAW),Coverage,Coverage(RAW)
7/21/2025 4:00:00 PM - 5:00:00 PM,45859.625,"361,512,991 KByte",3.70E+11,"822,700 kbit/s",102837503.5,"29,579,525 KByte",30289433767,"67,315 kbit/s",8414315.929,"331,933,466 KByte",3.40E+11,"755,386 kbit/s",94423187.56,0%,0,100%,9999
7/21/2025 5:00:00 PM - 6:00:00 PM,45859.66667,"327,537,934 KByte",3.35E+11,"745,378 kbit/s",93172298.39,"26,470,506 KByte",27105798049,"60,239 kbit/s",7529869.422,"301,067,428 KByte",3.08E+11,"685,139 kbit/s",85642428.97,0%,0,100%,9999
7/21/2025 6:00:00 PM - 7:00:00 PM,45859.70833,"271,958,865 KByte",2.78E+11,"618,899 kbit/s",77362345.79,"22,481,062 KByte",23020607394,"51,160 kbit/s",6395039.501,"249,477,803 KByte",2.55E+11,"567,738 kbit/s",70967306.29,0%,0,100%,9999
7/21/2025 7:00:00 PM - 8:00:00 PM,45859.75,"190,735,349 KByte",1.95E+11,"434,055 kbit/s",54256926.18,"13,858,162 KByte",14190758177,"31,537 kbit/s",3942118.179,"176,877,187 KByte",1.81E+11,"402,518 kbit/s",50314808,0%,0,100%,9999
7/21/2025 8:00:00 PM - 9:00:00 PM,45859.79167,"123,373,184 KByte",1.26E+11,"280,760 kbit/s",35095058.9,"9,494,688 KByte",9722560002,"21,607 kbit/s",2700883.668,"113,878,496 KByte",1.17E+11,"259,153 kbit/s",32394175.23,0%,0,100%,9999
7/21/2025 9:00:00 PM - 10:00:00 PM,45859.83333,"157,111,206 KByte",1.61E+11,"357,540 kbit/s",44692513.38,"12,399,168 KByte",12696748267,"28,217 kbit/s",3527119.458,"144,712,038 KByte",1.48E+11,"329,323 kbit/s",41165393.92,0%,0,100%,9999
7/21/2025 10:00:00 PM - 11:00:00 PM,45859.875,"172,576,482 KByte",1.77E+11,"392,734 kbit/s",49091694.19,"16,245,297 KByte",16635184516,"36,970 kbit/s",4621192.667,"156,331,184 KByte",1.60E+11,"355,764 kbit/s",44470501.52,0%,0,100%,9999
7/21/2025 11:00:00 PM - 12:00:00 AM,45859.91667,"205,090,490 KByte",2.10E+11,"466,723 kbit/s",58340415.7,"21,027,187 KByte",21531839321,"47,851 kbit/s",5981432.01,"184,063,303 KByte",1.88E+11,"418,872 kbit/s",52358983.69,0%,0,100%,9999
7/22/2025 12:00:00 AM - 1:00:00 AM,45859.95833,"222,182,679 KByte",2.28E+11,"541,744 kbit/s",67718056.59,"22,787,195 KByte",23334088146,"55,562 kbit/s",6945206.518,"199,395,484 KByte",2.04E+11,"486,183 kbit/s",60772850.07,2%,1.68,99%,9874
7/22/2025 1:00:00 AM - 2:00:00 AM,45860,"248,001,336 KByte",2.54E+11,"564,377 kbit/s",70547109.55,"23,295,380 KByte",23854468911,"53,013 kbit/s",6626664.735,"224,705,957 KByte",2.30E+11,"511,364 kbit/s",63920444.82,0%,0,100%,9999
7/22/2025 2:00:00 AM - 3:00:00 AM,45860.04167,"263,729,844 KByte",2.70E+11,"639,815 kbit/s",79976829.71,"19,573,283 KByte",20043041726,"47,485 kbit/s",5935654.045,"244,156,561 KByte",2.50E+11,"592,329 kbit/s",74041175.67,2%,1.68,99%,9874
7/22/2025 3:00:00 AM - 4:00:00 AM,45860.08333,"211,326,516 KByte",2.16E+11,"480,917 kbit/s",60114661.17,"19,612,058 KByte",20082747354,"44,631 kbit/s",5578912.859,"191,714,458 KByte",1.96E+11,"436,286 kbit/s",54535748.31,0%,0,100%,9999
7/22/2025 4:00:00 AM - 5:00:00 AM,45860.125,"142,891,465 KByte",1.46E+11,"325,180 kbit/s",40647506.21,"15,289,856 KByte",15656813032,"34,795 kbit/s",4349416.774,"127,601,609 KByte",1.31E+11,"290,385 kbit/s",36298089.43,0%,0,100%,9999
7/22/2025 5:00:00 AM - 6:00:00 AM,45860.16667,"119,312,257 KByte",1.22E+11,"271,519 kbit/s",33939877.16,"14,848,824 KByte",15205195674,"33,791 kbit/s",4223935.328,"104,463,434 KByte",1.07E+11,"237,728 kbit/s",29715941.83,0%,0,100%,9999
7/22/2025 6:00:00 AM - 7:00:00 AM,45860.20833,"113,321,543 KByte",1.16E+11,"257,889 kbit/s",32236101.01,"12,785,925 KByte",13092787480,"29,097 kbit/s",3637158.198,"100,535,618 KByte",1.03E+11,"228,792 kbit/s",28598942.81,0%,0,100%,9999
7/22/2025 7:00:00 AM - 8:00:00 AM,45860.25,"123,744,673 KByte",1.27E+11,"281,607 kbit/s",35200929.33,"14,677,051 KByte",15029299837,"33,401 kbit/s",4175095.448,"109,067,623 KByte",1.12E+11,"248,207 kbit/s",31025833.89,0%,0,100%,9999
7/22/2025 8:00:00 AM - 9:00:00 AM,45860.29167,"90,257,319 KByte",92423494149,"205,400 kbit/s",25675047.13,"9,810,591 KByte",10046044899,"22,326 kbit/s",2790769.583,"80,446,728 KByte",82377449250,"183,074 kbit/s",22884277.55,0%,0,100%,9999
7/22/2025 9:00:00 AM - 10:00:00 AM,45860.33333,"95,895,403 KByte",98196892888,"218,229 kbit/s",27278581.72,"10,160,918 KByte",10404779842,"23,123 kbit/s",2890393.258,"85,734,485 KByte",87792113046,"195,106 kbit/s",24388188.46,0%,0,100%,9999
7/22/2025 10:00:00 AM - 11:00:00 AM,45860.375,"113,180,546 KByte",1.16E+11,"257,564 kbit/s",32195455.55,"9,264,447 KByte",9486793274,"21,083 kbit/s",2635374.084,"103,916,099 KByte",1.06E+11,"236,481 kbit/s",29560081.46,0%,0,100%,9999
7/22/2025 11:00:00 AM - 12:00:00 PM,45860.41667,"121,281,639 KByte",1.24E+11,"326,311 kbit/s",40788895.67,"8,958,181 KByte",9173177140,"24,102 kbit/s",3012775.109,"112,323,458 KByte",1.15E+11,"302,209 kbit/s",37776120.57,7%,6.94,99%,9874
7/22/2025 12:00:00 PM - 1:00:00 PM,45860.45833,0 KByte,0,0 kbit/s,0,0 KByte,0,0 kbit/s,0,0 KByte,0,0 kbit/s,0,100%,100,100%,9999
7/22/2025 1:00:00 PM - 2:00:00 PM,45860.5,0 KByte,0,0 kbit/s,0,0 KByte,0,0 kbit/s,0,0 KByte,0,0 kbit/s,0,100%,100,100%,9999
7/22/2025 2:00:00 PM - 3:00:00 PM,45860.54167,0 KByte,0,0 kbit/s,0,0 KByte,0,0 kbit/s,0,0 KByte,0,0 kbit/s,0,100%,100,100%,9999
7/22/2025 3:00:00 PM - 4:00:00 PM,45860.58333,"315,266,776 KByte",3.23E+11,"854,692 kbit/s",106836494.9,"25,448,021 KByte",26058773399,"68,990 kbit/s",8623735.716,"289,818,755 KByte",2.97E+11,"785,702 kbit/s",98212759.2,15%,14.99,99%,9874
7/22/2025 4:00:00 PM - 5:00:00 PM,45860.625,"368,339,515 KByte",3.77E+11,"838,233 kbit/s",104779114,"24,414,979 KByte",25000938555,"55,561 kbit/s",6945168.166,"343,924,536 KByte",3.52E+11,"782,672 kbit/s",97833945.81,0%,0,100%,9999
7/22/2025 5:00:00 PM - 6:00:00 PM,45860.66667,"317,607,569 KByte",3.25E+11,"722,788 kbit/s",90348484.52,"22,988,149 KByte",23539864470,"52,315 kbit/s",6539341.692,"294,619,420 KByte",3.02E+11,"670,473 kbit/s",83809142.83,0%,0,100%,9999
7/22/2025 6:00:00 PM - 7:00:00 PM,45860.70833,"336,713,729 KByte",3.45E+11,"766,258 kbit/s",95782203.07,"25,162,567 KByte",25766468848,"57,262 kbit/s",7157789.878,"311,551,162 KByte",3.19E+11,"708,995 kbit/s",88624413.19,0%,0,100%,9999
7/22/2025 7:00:00 PM - 8:00:00 PM,45860.75,"280,245,899 KByte",2.87E+11,"637,761 kbit/s",79720146.74,"21,511,630 KByte",22027909623,"48,954 kbit/s",6119305.734,"258,734,269 KByte",2.65E+11,"588,807 kbit/s",73600841.01,0%,0,100%,9999
7/22/2025 8:00:00 PM - 9:00:00 PM,45860.79167,"271,523,727 KByte",2.78E+11,"617,909 kbit/s",77238564.82,"22,760,474 KByte",23306725078,"51,796 kbit/s",6474521.934,"248,763,253 KByte",2.55E+11,"566,112 kbit/s",70764042.88,0%,0,100%,9999
7/22/2025 9:00:00 PM - 10:00:00 PM,45860.83333,"337,024,198 KByte",3.45E+11,"766,962 kbit/s",95870253.12,"26,782,836 KByte",27425623822,"60,949 kbit/s",7618673.262,"310,241,362 KByte",3.18E+11,"706,013 kbit/s",88251579.86,0%,0,100%,9999
7/22/2025 10:00:00 PM - 11:00:00 PM,45860.875,"320,372,365 KByte",3.28E+11,"729,062 kbit/s",91132696.07,"25,416,375 KByte",26026367887,"57,839 kbit/s",7229908.131,"294,955,990 KByte",3.02E+11,"671,222 kbit/s",83902787.94,0%,0,100%,10000
7/22/2025 11:00:00 PM - 12:00:00 AM,45860.91667,"313,104,320 KByte",3.21E+11,"712,542 kbit/s",89067711.74,"28,861,535 KByte",29554212001,"65,681 kbit/s",8210141.9,"284,242,784 KByte",2.91E+11,"646,861 kbit/s",80857569.84,0%,0,100%,9999
7/23/2025 12:00:00 AM - 1:00:00 AM,45860.95833,"304,071,954 KByte",3.11E+11,"691,971 kbit/s",86496383.4,"24,879,843 KByte",25476959602,"56,619 kbit/s",7077326.408,"279,192,111 KByte",2.86E+11,"635,352 kbit/s",79419057,0%,0,100%,9999
7/23/2025 1:00:00 AM - 2:00:00 AM,45861,"294,964,958 KByte",3.02E+11,"671,248 kbit/s",83906038.21,"20,900,916 KByte",21402537584,"47,564 kbit/s",5945496.15,"274,064,043 KByte",2.81E+11,"623,684 kbit/s",77960542.06,0%,0,100%,9999
7/23/2025 2:00:00 AM - 3:00:00 AM,45861.04167,"293,395,967 KByte",3.00E+11,"667,687 kbit/s",83460880.68,"25,813,381 KByte",26432901769,"58,744 kbit/s",7343003.042,"267,582,587 KByte",2.74E+11,"608,943 kbit/s",76117877.63,0%,0,100%,9999
7/23/2025 3:00:00 AM - 4:00:00 AM,45861.08333,"243,519,776 KByte",2.49E+11,"554,177 kbit/s",69272080.78,"22,089,896 KByte",22620053810,"50,270 kbit/s",6283732.286,"221,429,880 KByte",2.27E+11,"503,907 kbit/s",62988348.5,0%,0,100%,9999
7/23/2025 4:00:00 AM - 5:00:00 AM,45861.125,"158,482,805 KByte",1.62E+11,"360,658 kbit/s",45082308.38,"15,363,531 KByte",15732255792,"34,963 kbit/s",4370338.13,"143,119,274 KByte",1.47E+11,"325,696 kbit/s",40711970.25,0%,0,100%,9999
7/23/2025 5:00:00 AM - 6:00:00 AM,45861.16667,"143,721,655 KByte",1.47E+11,"327,068 kbit/s",40883551.86,"16,192,287 KByte",16580901723,"36,849 kbit/s",4606113.108,"127,529,368 KByte",1.31E+11,"290,220 kbit/s",36277438.75,0%,0,100%,9999
7/23/2025 6:00:00 AM - 7:00:00 AM,45861.20833,"125,231,242 KByte",1.28E+11,"284,987 kbit/s",35623409.19,"18,397,698 KByte",18839242720,"41,867 kbit/s",5233428.261,"106,833,544 KByte",1.09E+11,"243,120 kbit/s",30389980.93,0%,0,100%,9999
7/23/2025 7:00:00 AM - 8:00:00 AM,45861.25,"128,731,814 KByte",1.32E+11,"292,953 kbit/s",36619185.43,"15,516,760 KByte",15889162210,"35,311 kbit/s",4413913.648,"113,215,054 KByte",1.16E+11,"257,642 kbit/s",32205271.78,0%,0,100%,9999
7/23/2025 8:00:00 AM - 9:00:00 AM,45861.29167,"111,624,788 KByte",1.14E+11,"362,901 kbit/s",45362604.24,"10,149,724 KByte",10393317304,"32,998 kbit/s",4124692.356,"101,475,064 KByte",1.04E+11,"329,903 kbit/s",41237911.89,16%,15.58,96%,9624
7/23/2025 9:00:00 AM - 10:00:00 AM,45861.33333,"214,484,008 KByte",2.20E+11,"488,101 kbit/s",61012682.57,"22,340,380 KByte",22876548984,"50,840 kbit/s",6355002.954,"192,143,628 KByte",1.97E+11,"437,261 kbit/s",54657679.62,0%,0,100%,9999
7/23/2025 10:00:00 AM - 11:00:00 AM,45861.375,"272,521,989 KByte",2.79E+11,"620,179 kbit/s",77522318.69,"23,896,243 KByte",24469752441,"54,381 kbit/s",6797587.746,"248,625,747 KByte",2.55E+11,"565,798 kbit/s",70724730.94,0%,0,100%,9999
7/23/2025 11:00:00 AM - 12:00:00 PM,45861.41667,"277,575,741 KByte",2.84E+11,"631,683 kbit/s",78960360.8,"22,230,312 KByte",22763839212,"50,590 kbit/s",6323727.818,"255,345,429 KByte",2.61E+11,"581,093 kbit/s",72636632.99,0%,0,100%,9999
7/23/2025 12:00:00 PM - 1:00:00 PM,45861.45833,"299,728,211 KByte",3.07E+11,"682,103 kbit/s",85262892.99,"23,333,281 KByte",23893279963,"53,100 kbit/s",6637556.904,"276,394,930 KByte",2.83E+11,"629,003 kbit/s",78625336.09,0%,0,100%,9999
7/23/2025 1:00:00 PM - 2:00:00 PM,45861.5,"318,748,981 KByte",3.26E+11,"725,381 kbit/s",90672673.53,"23,328,936 KByte",23888830577,"53,090 kbit/s",6636247.122,"295,420,045 KByte",3.03E+11,"672,291 kbit/s",84036426.41,0%,0,100%,9999
7/23/2025 2:00:00 PM - 3:00:00 PM,45861.54167,"290,714,133 KByte",2.98E+11,"728,368 kbit/s",91045996.11,"21,558,584 KByte",22075990036,"54,014 kbit/s",6751728.009,"269,155,549 KByte",2.76E+11,"674,354 kbit/s",84294268.1,2%,1.68,99%,9874
7/23/2025 3:00:00 PM - 4:00:00 PM,45861.58333,"291,850,519 KByte",2.99E+11,"684,729 kbit/s",85591074.67,"19,430,766 KByte",19897104687,"45,588 kbit/s",5698465.683,"272,419,753 KByte",2.79E+11,"639,141 kbit/s",79892608.99,2%,1.68,99%,9874
7/23/2025 4:00:00 PM - 5:00:00 PM,45861.625,"275,675,850 KByte",2.82E+11,"627,359 kbit/s",78419909.82,"18,771,285 KByte",19221796229,"42,718 kbit/s",5339758.658,"256,904,565 KByte",2.63E+11,"584,641 kbit/s",73080151.16,0%,0,100%,9999
7/23/2025 5:00:00 PM - 6:00:00 PM,45861.66667,"290,022,144 KByte",2.97E+11,"659,998 kbit/s",82499770.89,"25,716,178 KByte",26333366267,"58,522 kbit/s",7315230.365,"264,305,966 KByte",2.71E+11,"601,476 kbit/s",75184540.52,0%,0,100%,9999
7/23/2025 6:00:00 PM - 7:00:00 PM,45861.70833,"271,720,185 KByte",2.78E+11,"618,364 kbit/s",77295523.6,"30,475,881 KByte",31207302521,"69,355 kbit/s",8669393.512,"241,244,303 KByte",2.47E+11,"549,009 kbit/s",68626130.09,0%,0,100%,9999
7/23/2025 7:00:00 PM - 8:00:00 PM,45861.75,"219,492,124 KByte",2.25E+11,"499,503 kbit/s",62437824.74,"19,671,079 KByte",20143185028,"44,766 kbit/s",5595733.311,"199,821,045 KByte",2.05E+11,"454,737 kbit/s",56842091.43,0%,0,100%,9999
7/23/2025 8:00:00 PM - 9:00:00 PM,45861.79167,"163,159,139 KByte",1.67E+11,"371,301 kbit/s",46412675.9,"15,671,397 KByte",16047510055,"35,663 kbit/s",4457926.494,"147,487,742 KByte",1.51E+11,"335,638 kbit/s",41954749.41,0%,0,100%,9999
7/23/2025 9:00:00 PM - 10:00:00 PM,45861.83333,"150,973,270 KByte",1.55E+11,"343,572 kbit/s",42946490.33,"14,762,957 KByte",15117267885,"33,596 kbit/s",4199532.714,"136,210,313 KByte",1.39E+11,"309,976 kbit/s",38746957.62,0%,0,100%,9999
7/23/2025 10:00:00 PM - 11:00:00 PM,45861.875,"126,192,473 KByte",1.29E+11,"307,691 kbit/s",38461405.61,"12,600,024 KByte",12902424659,"30,722 kbit/s",3840281.645,"113,592,449 KByte",1.16E+11,"276,969 kbit/s",34621123.96,2%,1.68,99%,9874
7/23/2025 11:00:00 PM - 12:00:00 AM,45861.91667,"143,247,979 KByte",1.47E+11,"325,990 kbit/s",40748695.15,"16,263,389 KByte",16653710213,"37,011 kbit/s",4626326.185,"126,984,590 KByte",1.30E+11,"288,979 kbit/s",36122368.96,0%,0,100%,9999
7/24/2025 12:00:00 AM - 1:00:00 AM,45861.95833,"210,522,585 KByte",2.16E+11,"479,082 kbit/s",59885306.62,"17,297,978 KByte",17713129152,"39,365 kbit/s",4920587.019,"193,224,607 KByte",1.98E+11,"439,718 kbit/s",54964719.6,0%,0,100%,9999
7/24/2025 1:00:00 AM - 2:00:00 AM,45862,"218,465,318 KByte",2.24E+11,"497,163 kbit/s",62145389,"18,984,883 KByte",19440519757,"43,204 kbit/s",5400504.411,"199,480,435 KByte",2.04E+11,"453,959 kbit/s",56744884.59,0%,0,100%,9999
7/24/2025 2:00:00 AM - 3:00:00 AM,45862.04167,"303,917,886 KByte",3.11E+11,"691,622 kbit/s",86452797.42,"27,691,385 KByte",28355978612,"63,017 kbit/s",7877120.224,"276,226,501 KByte",2.83E+11,"628,605 kbit/s",78575677.2,0%,0,100%,9999
7/24/2025 3:00:00 AM - 4:00:00 AM,45862.08333,"225,654,492 KByte",2.31E+11,"550,202 kbit/s",68775191.15,"19,745,772 KByte",20219670810,"48,145 kbit/s",6018135.303,"205,908,719 KByte",2.11E+11,"502,056 kbit/s",62757055.84,2%,1.68,99%,9874
7/24/2025 4:00:00 AM - 5:00:00 AM,45862.125,"162,224,031 KByte",1.66E+11,"369,169 kbit/s",46146159.9,"19,022,199 KByte",19478731486,"43,288 kbit/s",5411044.329,"143,201,832 KByte",1.47E+11,"325,881 kbit/s",40735115.57,0%,0,100%,9999
7/24/2025 5:00:00 AM - 6:00:00 AM,45862.16667,"120,807,036 KByte",1.24E+11,"274,920 kbit/s",34364990.39,"14,489,356 KByte",14837100550,"32,973 kbit/s",4121668.699,"106,317,680 KByte",1.09E+11,"241,947 kbit/s",30243321.69,0%,0,100%,9999
7/24/2025 6:00:00 AM - 7:00:00 AM,45862.20833,"111,795,450 KByte",1.14E+11,"254,414 kbit/s",31801714.83,"12,454,500 KByte",12753407859,"28,343 kbit/s",3542849.484,"99,340,950 KByte",1.02E+11,"226,071 kbit/s",28258865.35,0%,0,100%,9999
7/24/2025 7:00:00 AM - 8:00:00 AM,45862.25,"107,629,731 KByte",1.10E+11,"244,934 kbit/s",30616805.22,"10,407,191 KByte",10656963181,"23,684 kbit/s",2960473.139,"97,222,540 KByte",99555881422,"221,251 kbit/s",27656332.08,0%,0,100%,9999
7/24/2025 8:00:00 AM - 9:00:00 AM,45862.29167,"115,991,237 KByte",1.19E+11,"263,959 kbit/s",32994896.05,"10,919,671 KByte",11181743306,"24,850 kbit/s",3106212.375,"105,071,566 KByte",1.08E+11,"239,109 kbit/s",29888683.68,0%,0,100%,9999
7/24/2025 9:00:00 AM - 10:00:00 AM,45862.33333,"161,306,205 KByte",1.65E+11,"367,086 kbit/s",45885712.89,"15,107,559 KByte",15470140477,"34,380 kbit/s",4297547.747,"146,198,646 KByte",1.50E+11,"332,705 kbit/s",41588165.14,0%,0,100%,9999
7/24/2025 10:00:00 AM - 11:00:00 AM,45862.375,"172,993,502 KByte",1.77E+11,"393,684 kbit/s",49210458.06,"14,890,765 KByte",15248143434,"33,887 kbit/s",4235889.557,"158,102,737 KByte",1.62E+11,"359,797 kbit/s",44974568.5,0%,0,100%,9999
7/24/2025 11:00:00 AM - 12:00:00 PM,45862.41667,"132,421,120 KByte",1.36E+11,"322,881 kbit/s",40360156.05,"10,387,493 KByte",10636792788,"25,328 kbit/s",3165966.547,"122,033,627 KByte",1.25E+11,"297,554 kbit/s",37194189.51,2%,1.68,99%,9874
7/24/2025 12:00:00 PM - 1:00:00 PM,45862.45833,"169,853,537 KByte",1.74E+11,"386,540 kbit/s",48317518.91,"14,123,280 KByte",14462238648,"32,141 kbit/s",4017589.833,"155,730,258 KByte",1.59E+11,"354,399 kbit/s",44299929.07,0%,0,100%,9999
7/24/2025 1:00:00 PM - 2:00:00 PM,45862.5,"139,212,498 KByte",1.43E+11,"316,805 kbit/s",39600641.81,"11,826,902 KByte",12110748124,"26,914 kbit/s",3364302.298,"127,385,596 KByte",1.30E+11,"289,891 kbit/s",36236339.51,0%,0,100%,9999
7/24/2025 2:00:00 PM - 3:00:00 PM,45862.54167,"222,362,025 KByte",2.28E+11,"506,032 kbit/s",63254035.26,"20,192,344 KByte",20676960294,"45,952 kbit/s",5743998.971,"202,169,681 KByte",2.07E+11,"460,080 kbit/s",57510036.29,0%,0,100%,9999
7/24/2025 3:00:00 PM - 4:00:00 PM,45862.58333,"299,503,761 KByte",3.07E+11,"838,881 kbit/s",104860160.5,"24,482,421 KByte",25069999575,"68,573 kbit/s",8571614.033,"275,021,340 KByte",2.82E+11,"770,308 kbit/s",96288546.49,17%,16.55,100%,9999
7/24/2025 4:00:00 PM - 5:00:00 PM,45862.625,0 KByte,0,0 kbit/s,0,0 KByte,0,0 kbit/s,0,0 KByte,0,0 kbit/s,0,100%,100,100%,9999
7/24/2025 5:00:00 PM - 6:00:00 PM,45862.66667,"76,366,712 KByte",78199512923,"746,098 kbit/s",93262308.34,"6,135,930 KByte",6283191934,"59,948 kbit/s",7493460.785,"70,230,782 KByte",71916320990,"686,151 kbit/s",85768847.56,72%,72.16,97%,9715
7/24/2025 6:00:00 PM - 7:00:00 PM,45862.70833,"334,269,460 KByte",3.42E+11,"760,708 kbit/s",95088486.56,"31,732,205 KByte",32493778021,"72,214 kbit/s",9026751.531,"302,537,255 KByte",3.10E+11,"688,494 kbit/s",86061735.03,0%,0,100%,9999
7/24/2025 7:00:00 PM - 8:00:00 PM,45862.75,"291,499,123 KByte",2.98E+11,"663,370 kbit/s",82921294.74,"25,750,048 KByte",26368049110,"58,600 kbit/s",7324987.113,"265,749,075 KByte",2.72E+11,"604,770 kbit/s",75596307.63,0%,0,100%,9999
7/24/2025 8:00:00 PM - 9:00:00 PM,45862.79167,"270,487,645 KByte",2.77E+11,"615,561 kbit/s",76945119.89,"25,443,949 KByte",26054604082,"57,904 kbit/s",7237993.189,"245,043,695 KByte",2.51E+11,"557,657 kbit/s",69707126.7,0%,0,100%,9999
7/24/2025 9:00:00 PM - 10:00:00 PM,45862.83333,"351,538,004 KByte",3.60E+11,"800,004 kbit/s",100000532.4,"27,378,193 KByte",28035269273,"62,305 kbit/s",7788158.91,"324,159,812 KByte",3.32E+11,"737,699 kbit/s",92212373.45,0%,0,100%,9999
7/24/2025 10:00:00 PM - 11:00:00 PM,45862.875,"283,242,209 KByte",2.90E+11,"644,578 kbit/s",80572268.15,"25,405,705 KByte",26015441879,"57,816 kbit/s",7227013.509,"257,836,504 KByte",2.64E+11,"586,762 kbit/s",73345254.64,0%,0,100%,9999
7/24/2025 11:00:00 PM - 12:00:00 AM,45862.91667,"249,307,256 KByte",2.55E+11,"567,342 kbit/s",70917806.92,"23,401,707 KByte",23963348083,"53,255 kbit/s",6656836.912,"225,905,549 KByte",2.31E+11,"514,088 kbit/s",64260970.01,0%,0,100%,9999
7/25/2025 12:00:00 AM - 1:00:00 AM,45862.95833,"348,904,440 KByte",3.57E+11,"794,007 kbit/s",99250822.15,"31,310,028 KByte",32061468935,"71,253 kbit/s",8906582.106,"317,594,412 KByte",3.25E+11,"722,754 kbit/s",90344240.05,0%,0,100%,9999
7/25/2025 1:00:00 AM - 2:00:00 AM,45863,"340,363,562 KByte",3.49E+11,"774,564 kbit/s",96820441.08,"27,640,413 KByte",28303783153,"62,901 kbit/s",7862642.482,"312,723,149 KByte",3.20E+11,"711,662 kbit/s",88957798.6,0%,0,100%,9999
7/25/2025 2:00:00 AM - 3:00:00 AM,45863.04167,"294,610,351 KByte",3.02E+11,"670,445 kbit/s",83805631.92,"25,371,477 KByte",25980392104,"57,738 kbit/s",7217236.686,"269,238,875 KByte",2.76E+11,"612,707 kbit/s",76588395.24,0%,0,100%,9999
7/25/2025 3:00:00 AM - 4:00:00 AM,45863.08333,"269,973,432 KByte",2.76E+11,"614,386 kbit/s",76798202.63,"20,377,125 KByte",20866175903,"46,373 kbit/s",5796594.718,"249,596,307 KByte",2.56E+11,"568,013 kbit/s",71001607.91,0%,0,100%,9999
7/25/2025 4:00:00 AM - 5:00:00 AM,45863.125,"179,274,906 KByte",1.84E+11,"407,974 kbit/s",50996725.82,"16,015,209 KByte",16399574154,"36,446 kbit/s",4555703.014,"163,259,697 KByte",1.67E+11,"371,528 kbit/s",46441022.81,0%,0,100%,9999
7/25/2025 5:00:00 AM - 6:00:00 AM,45863.16667,"139,306,221 KByte",1.43E+11,"317,022 kbit/s",39627742.57,"12,105,717 KByte",12396254085,"27,549 kbit/s",3443652.621,"127,200,504 KByte",1.30E+11,"289,473 kbit/s",36184089.95,0%,0,100%,9999
7/25/2025 6:00:00 AM - 7:00:00 AM,45863.20833,"105,040,918 KByte",1.08E+11,"239,040 kbit/s",29880048.6,"11,283,205 KByte",11554002112,"25,677 kbit/s",3209632.26,"93,757,713 KByte",96007898052,"213,363 kbit/s",26670416.34,0%,0,100%,9999
7/25/2025 7:00:00 AM - 8:00:00 AM,45863.25,"107,080,154 KByte",1.10E+11,"243,682 kbit/s",30460301.12,"11,552,004 KByte",11829251731,"26,289 kbit/s",3286113.205,"95,528,151 KByte",97820826424,"217,394 kbit/s",27174187.91,0%,0,100%,9999
7/25/2025 8:00:00 AM - 9:00:00 AM,45863.29167,"134,892,414 KByte",1.38E+11,"306,976 kbit/s",38372062.36,"11,763,175 KByte",12045491334,"26,770 kbit/s",3346202.19,"123,129,238 KByte",1.26E+11,"280,207 kbit/s",35025860.17,0%,0,100%,9999
7/25/2025 9:00:00 AM - 10:00:00 AM,45863.33333,"212,230,134 KByte",2.17E+11,"482,975 kbit/s",60371875.19,"16,571,692 KByte",16969412140,"37,712 kbit/s",4714052.959,"195,658,443 KByte",2.00E+11,"445,263 kbit/s",55657822.23,0%,0,100%,9999
7/25/2025 10:00:00 AM - 11:00:00 AM,45863.375,"274,205,090 KByte",2.81E+11,"624,009 kbit/s",78001097.86,"18,793,014 KByte",19244046215,"42,767 kbit/s",5345909.937,"255,412,076 KByte",2.62E+11,"581,242 kbit/s",72655187.92,0%,0,100%,9999
7/25/2025 11:00:00 AM - 12:00:00 PM,45863.41667,"355,348,410 KByte",3.64E+11,"808,669 kbit/s",101083619.9,"25,442,411 KByte",26053029303,"57,899 kbit/s",7237435.08,"329,905,998 KByte",3.38E+11,"750,769 kbit/s",93846184.83,0%,0,100%,9999
7/25/2025 12:00:00 PM - 1:00:00 PM,45863.45833,"364,448,011 KByte",3.73E+11,"829,379 kbit/s",103672411.5,"24,753,019 KByte",25347091496,"56,331 kbit/s",7041347.731,"339,694,992 KByte",3.48E+11,"773,049 kbit/s",96631063.73,0%,0,100%,9999
7/25/2025 1:00:00 PM - 2:00:00 PM,45863.5,"333,808,170 KByte",3.42E+11,"759,648 kbit/s",94955946.06,"23,022,655 KByte",23575198817,"52,393 kbit/s",6549084.752,"310,785,515 KByte",3.18E+11,"707,255 kbit/s",88406861.31,0%,0,100%,9999
7/25/2025 2:00:00 PM - 3:00:00 PM,45863.54167,"334,123,913 KByte",3.42E+11,"760,372 kbit/s",95046555.39,"23,776,408 KByte",24347041558,"54,108 kbit/s",6763555.578,"310,347,506 KByte",3.18E+11,"706,264 kbit/s",88282999.81,0%,0,100%,9999
7/25/2025 3:00:00 PM - 4:00:00 PM,45863.58333,"283,143,777 KByte",2.90E+11,"644,352 kbit/s",80544044.07,"18,516,320 KByte",18960712077,"42,138 kbit/s",5267215.614,"264,627,457 KByte",2.71E+11,"602,215 kbit/s",75276828.46,0%,0,100%,9999
